Date,Committee,Hearing Title,Time,Link,Hour,Code
"Wednesday, February 27, 2019",Committee on Agriculture,the Budget Views and Estimates Letter of the Committee on Agriculture for the agencies and programs under the jurisdiction of the Committee for fiscal year 2020,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108982,9,AG00
"Wednesday, February 27, 2019","Subcommittee on the Departments of Labor, Health and Human Services, Education, and Related Agencies (Committee on Appropriations)",Reviewing the Administration s Unaccompanied Children Program,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108960,10,AP07
"Wednesday, February 27, 2019",Subcommittee on Legislative Branch (Committee on Appropriations),"Government Accountability Office, FY 2020 Budget Request",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108961,10,AP24
"Wednesday, February 27, 2019",Committee on the Budget,2017 Tax Law: Impact on the Budget and American Families,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108985,10,BU00
"Wednesday, February 27, 2019",Committee on Foreign Affairs,The Trump Administration s Foreign Policy: A Mid-Term Assessment,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108977,10,FA00
"Wednesday, February 27, 2019","Subcommittee on the Departments of Transportation, and House and Urban Development, and Related Agen (Committee on Appropriations)",Stakeholder Perspectives: Fair Housing,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108964,10,AP20
"Wednesday, February 27, 2019","Subcommittee on Early Childhood, Elementary, and Secondary Education (Committee on Education and Labor)",Classrooms in Crisis: Examining the Inappropriate Use of Seclusion and Restraint Practices.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108967,10,ED14
"Wednesday, February 27, 2019",Committee on Oversight and Reform,"With Michael Cohen, Former Attorney to President Donald Trump",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108969,10,GO00
"Wednesday, February 27, 2019","Subcommittee on State, Foreign Operations, and Related Programs (Committee on Appropriations)",Oversight of U.S. Agency for International Development (USAID)Programs and Policies,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108963,10,AP04
"Wednesday, February 27, 2019",Committee on Financial Services,Monetary Policy and the State of the Economy,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108953,10,BA00
"Wednesday, February 27, 2019",Committee on Agriculture,"To receive testimony from Secretary Sonny Perdue, U.S. Department of Agriculture on The State of the Rural Economy.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108925,10,AG00
"Wednesday, February 27, 2019",Committee on Veterans Affairs,Joint Hearing of the House and Senate Veterans Affairs Committees to receive the Legislative Presentation of The American Legion,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108928,10,VR00
"Wednesday, February 27, 2019",Subcommittee on Financial Services and General Government (Committee on Appropriations),Election Security: Ensuring the Integrity of U.S. Election Systems,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108959,10,AP23
"Wednesday, February 27, 2019",Subcommittee on Oversight and Investigations (Committee on Energy and Commerce),Confronting a Growing Public Health Threat: Measles Outbreaks in the U.S.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108994,10,IF02
"Wednesday, February 27, 2019",Committee on Homeland Security, Securing Our Nation s Chemical Facilities: Building on the Progress of the CFATS Program ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108930,10,HM00
"Wednesday, February 27, 2019",Committee on Ways and Means,Hearing on U.S.-China Trade,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108949,10,WM00
"Wednesday, February 27, 2019","Subcommittee on Environment (Committee on Science, Space, and Technology)",Sea Change: Impacts of Climate Change on Our Oceans and Coasts,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108988,10,SY18
"Wednesday, February 27, 2019",Committee on Transportation and Infrastructure,Markup of Fiscal Year 2020 Budget Views and Estimates of the Committee onTransportation and Infrastructure;H. Con. Res. 16   Authorizing the use of the Capitol Grounds for the National Peace Officers Memorial Service and the National Honor Guard and Pipe Band Exhibition;H. Con. Res. 19   Authorizing the use of the Capitol Grounds for the Greater Washington Soap Box Derby;H.R. 1318  To direct the Library of Congress to obtain a stain glassed panel depicting the seal of the District of Columbia and install the panel among the stained glass panels depicting the seals of States which overlook the Main Reading Room of the Library of Congress Thomas Jefferson Building;H.R. 639   To amend section 327 of the Robert T. Stafford Disaster Relief and Emergency Assistance Act to clarify that National Urban Search and Rescue Response System task forces may include Federal employees.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108937,10,PW00
"Wednesday, February 27, 2019",Subcommittee on Energy (Committee on Energy and Commerce),"Clean Energy Infrastructure and the Workforce to Build It on H.R. 1315, the Blue Collar to Green Collar Jobs Development Act of 2019",10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109168,10,IF03
"Wednesday, February 27, 2019",Committee on Natural Resources,"Legislative hearing on H.R. 560, To amend section 6 of the Joint Resolution entitled A Joint Resolution to approve the Covenant To Establish a Commonwealth of the Northern Mariana Islands in Political Union with the United States of America, and for other purposes.  Northern Mariana Islands Residents Relief Act. ",10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108948,10,II00
"Wednesday, February 27, 2019",Committee on Small Business,Supporting America s Startups: Review of SBA Entrepreneurial Development Programs,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108970,11,SM00
"Wednesday, February 27, 2019",Subcommittee on Legislative Branch (Committee on Appropriations),"Government Publishing Office, FY 2020 Budget Request",11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108965,11,AP24
"Wednesday, February 27, 2019",Subcommittee Oversight and Investigations (Committee on Foreign Affairs),America s Global Leadership: Why Diplomacy and Development Matter,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108980,14,FA17
"Wednesday, February 27, 2019",Subcommittee on Diversity and Inclusion (Committee on Financial Services),An Overview of Diversity Trends in the Financial Services Industry,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108956,14,BA13
"Wednesday, February 27, 2019",Subcommittee on Workforce Protections (Committee on Education and Labor),Caring for Our Caregivers: Protecting Health Care and Social Service Workers from Workplace Violence,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108968,14,ED10
"Wednesday, February 27, 2019","Subcommittee on Military Construction, Veterans Affairs, and Related Agencies (Committee on Appropriations)",The Presidents 2019 National Emergency Declaration Circumventing Congress to Build a Border Wall & its Effect on Military Construction and Readiness,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108962,14,AP18
"Wednesday, February 27, 2019",Subcommittee on Military Personnel (Committee on Armed Services),Transgender Service in the Military Policy,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108938,15,AS02
"Thursday, February 28, 2019",Subcommittee on Environment and Climate Change (Committee on Energy and Commerce),Well Always Have Paris: Filling the Leadership Void Caused by Federal Inaction on Climate Change,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108973,10,IF18
"Thursday, March 7, 2019",Subcommittee on Energy (Committee on Energy and Commerce),Wasted Energy: DOEs Inaction on Efficiency Standards and Its Impact on Consumers and the Climate (rescheduled from 02.12.2019),10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109029,10,IF03
"Thursday, February 28, 2019","Subcommittee on Military Construction, Veterans Affairs, and Related Agencies (Committee on Appropriations)",Female Veterans Access to VA Hearing,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108966,10,AP18
"Thursday, February 28, 2019","Subcommittee on Constitution, Civil Rights, and Civil Justice (Committee on the Judiciary)",The National Emergencies Act of 1976,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108974,12,JU10
"Tuesday, March 5, 2019",Committee on Rules,H.R. 1 For the People Act of 2019,5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109037,17,RU00
"Wednesday, March 6, 2019","Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)","Public Witness Hearing   Tribal Programs: Day 1, Morning Session",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109001,9,AP06
"Wednesday, March 6, 2019",Subcommittee on the Department of Homeland Security (Committee on Appropriations),DHS Office of Inspector General,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109002,9,AP15
"Wednesday, March 6, 2019","Subcommittee on Military Construction, Veterans Affairs, and Related Agencies (Committee on Appropriations)",Electronic Health Record Modernization and Information Technology Oversight,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109004,10,AP18
"Wednesday, March 6, 2019",Committee on Homeland Security,The Way Forward on Border Security,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108870,10,HM00
"Wednesday, March 6, 2019",Committee on Armed Services,Outside Perspectives on Nuclear Deterrence Policy and Posture Update,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109017,10,AS00
"Wednesday, March 6, 2019",Committee on the Budget,Fiscal Year 2020 Budget: Members Day,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109018,10,BU00
"Wednesday, March 6, 2019",Subcommittee on Environment (Committee on Oversight and Reform),Examining PFAS Chemicals and their Risks,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109020,10,GO28
"Wednesday, March 6, 2019",Committee on Financial Services,Markup of the Views and Estimates of the Committee on Financial Services on Matters to be Set Forth in the Concurrent Resolutions on the Budget for Fiscal Year 2020,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109042,10,BA00
"Wednesday, March 6, 2019",Subcommittee on Coast Guard and Maritime Transportation (Committee on Transportation and Infrastructure)," U.S. Maritime and Shipbuilding Industries: Strategies to Improve Regulation, Economic Opportunities, and Competitiveness ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108999,10,PW07
"Wednesday, March 6, 2019",Committee on Veterans Affairs,Joint Hearing of the House and Senate Veterans Affairs Committees to receive the Legislative Presentation of Veterans of Foreign Wars of the United States,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108996,10,VR00
"Wednesday, March 6, 2019",Committee on the Judiciary,Protecting Dreamers and TPS Recipients,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109000,10,JU00
"Wednesday, March 6, 2019",Subcommittee on Health (Committee on Energy and Commerce),Strengthening Our Health Care System: Legislation to Lower Consumer Costs and Expand Access,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109060,10,IF14
"Wednesday, March 6, 2019",Committee on Education and Labor,"H.R. 582, Raise the Wage Act",10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109043,10,ED00
"Wednesday, March 6, 2019","Subcommittee on State, Foreign Operations, and Related Programs (Committee on Appropriations)","Members Day Hearing: Subcommittee on State, Foreign Operations, and Related Programs",10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108926,10,AP04
"Wednesday, March 6, 2019",Committee on Ways and Means,Our Nation s Crumbling Infrastructure And The Need For Immediate Action,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109003,10,WM00
"Wednesday, March 6, 2019","Subcommittee on the Departments of Labor, Health and Human Services, Education, and Related Agencies (Committee on Appropriations)",Protecting Student Borrowers: Loan Servicing Oversight,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109005,10,AP07
"Wednesday, March 6, 2019",Committee on Small Business,Budget Views and Estimates for Fiscal Year 2020,10:45 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109036,10,SM00
"Wednesday, March 27, 2019",Subcommittee on Financial Services and General Government (Committee on Appropriations),Members Day Hearing: Subcommittee on Financial Services and General Government,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108933,10,AP23
"Wednesday, March 6, 2019",Committee on Small Business,Rebuilding America: Small Business Perspective,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109016,11,SM00
"Wednesday, March 6, 2019","Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)","Public Witness Hearing   Tribal Programs: Day 1, Afternoon Session",1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109006,13,AP06
"Wednesday, March 6, 2019",Committee on Oversight and Reform,GAOs 2019 High Risk Report,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109019,14,GO00
"Wednesday, March 6, 2019",Subcommittee on Energy and Mineral Resources (Committee on Natural Resources)," Examining the Policies and Priorities of the Bureau of Ocean Energy Management, the Bureau of Safety and Environmental Enforcement, and the U.S. Geological Survey ",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108989,14,II06
"Wednesday, March 6, 2019","Committee on Science, Space, and Technology",Maintaining U.S. Leadership in Science and Technology,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109030,14,SY00
